Date,FW_temp,FW_pH,FW_BOD,FW_COD,FW_SS,FW_TN,FW_TP,FW_TS,FW_VS,FW_VS%,MCA_in,MCA_eff,MCA_temp,MCA_pH,MCA_TS,MCA_VS,MCA_VS%,MCA_VFA,MCA_Alk,MCA_VFA/TA,MCA_OLR,MCA_efficiency,MCA_HRT,MCB_in,MCB_eff,MCB_temp,MCB_pH,MCB_TS,MCB_VS,MCB_VS%,MCB_VFA,MCB_Alk,MCB_VFA/TA,MCB_OLR,MCB_efficiency,MCB_HRT,MHC_in,MHC_eff,MHC_temp,MHC_pH,MHC_TS,MHC_VS,MHC_VS%,MHC_VFA,MHC_Alk,MHC_VFA/TA,MHC_OLR,MHC_efficiency,MHC_HRT,MHA_in,MHA_eff,MHA_temp,MHA_pH,MHA_TS,MHA_VS,MHA_VS%,MHA_VFA,MHA_Alk,MHA_VFA/TA,MHA_OLR,MHA_efficiency,MHA_HRT,MHB_in,MHB_eff,MHB_temp,MHB_pH,MHB_TS,MHB_VS,MHB_VS%,MHB_VFA,MHB_Alk,MHB_VFA/TA,MHB_OLR,MHB_efficiency,MHB_HRT,BP,CH4,CO2,deH2S,NH3
2023-06-21,,,,,,,,,,,80.0,31.0,,,,,,,,,,,38.0,70.0,32.0,,,,,,,,,,,43.0,,,,,,,,,,,,,,45.0,54.0,,,,,,,,,,,39.0,45.0,62.0,,,,,,,,,,,39.0,28213.0,58.0,41.0,21.0,0.0
2023-06-22,28.9,5.2,71340.0,35595.5,,2204.786,513.307,106880.0,90840.0,85.0,75.0,49.0,35.2,8.04,41660.0,25090.0,60.2,2006.0,14075.0,0.14,2.27,0.73,40.0,85.0,35.0,,,,,,,,,2.57,,35.0,,,,,,,,,,,,,,50.0,16.0,34.0,7.93,33480.0,18400.0,55.0,881.0,9835.0,0.09,2.61,0.78,35.0,45.0,88.0,,,,,,,,,2.35,,39.0,26719.0,59.0,41.0,20.0,0.0
2023-06-23,,,,,,,,,,,75.0,82.0,,,,,,,,,,,40.0,85.0,68.0,38.7,7.73,45750.0,24660.0,53.9,1140.0,12685.0,0.09,,,35.0,,,33.3,7.24,80000.0,66610.0,83.3,15540.0,16455.0,0.94,,,,50.0,0.0,,,,,,,,,,,35.0,50.0,44.0,37.2,7.47,37460.0,19360.0,51.7,536.0,6800.0,0.08,,,35.0,26615.0,59.0,40.0,20.0,0.0
2023-06-24,,,,,,,,,,,75.0,72.0,,,,,,,,,,,40.0,85.0,19.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,31.0,,,,,,,,,,,35.0,50.0,28.0,,,,,,,,,,,35.0,28737.0,59.0,40.0,20.0,0.0
2023-06-25,,,,,,,,,,,75.0,26.0,,,,,,,,,,,40.0,85.0,26.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,83.0,,,,,,,,,,,35.0,50.0,74.0,,,,,,,,,,,35.0,23384.0,60.0,40.0,18.0,0.0
2023-06-26,,,,,,,,,,,75.0,84.0,37.8,7.95,43170.0,26060.0,60.4,1905.0,14125.0,0.13,,,40.0,85.0,65.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,45.0,54.0,35.9,8.0,36280.0,19890.0,54.8,908.0,9370.0,0.1,,,39.0,45.0,46.0,,,,,,,,,,,39.0,27973.0,59.0,40.0,18.0,0.0
2023-06-27,,,,,,,,,,,75.0,67.0,,,,,,,,,,,40.0,85.0,39.0,36.2,8.02,47490.0,25090.0,52.8,1365.0,12840.0,0.11,,,35.0,,,32.5,7.03,101150.0,83710.0,82.8,13301.0,17105.0,0.78,,,,45.0,78.0,,,,,,,,,,,39.0,45.0,65.0,37.5,7.8,37040.0,19200.0,51.8,630.0,6895.0,0.09,,,39.0,25147.0,59.0,40.0,17.0,0.0
2023-06-28,,,,,,,,,,,75.0,58.0,,,,,,,,,,,40.0,85.0,51.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,45.0,83.0,,,,,,,,,,,39.0,45.0,68.0,,,,,,,,,,,39.0,23400.0,59.0,40.0,15.0,0.0
2023-06-29,29.2,4.3,96150.0,43818.1,,3080.026,769.769,181530.0,146510.0,80.7,75.0,59.0,36.8,8.0,43900.0,25080.0,57.1,1763.0,14260.0,0.12,3.66,0.68,40.0,85.0,41.0,,,,,,,,,4.15,,35.0,,,,,,,,,,,,,,45.0,57.0,33.3,7.83,33600.0,17490.0,52.1,923.0,9270.0,0.1,3.78,0.74,39.0,45.0,58.0,,,,,,,,,3.78,,39.0,22839.0,59.0,40.0,16.0,0.0
2023-06-30,,,,,,,,,,,75.0,85.0,,,,,,,,,,,40.0,85.0,68.0,39.3,7.72,45760.0,27360.0,59.8,1440.0,12370.0,0.12,,,35.0,,,34.3,7.26,99060.0,84010.0,84.8,17239.0,17235.0,1.0,,,,45.0,54.0,,,,,,,,,,,39.0,45.0,60.0,38.4,7.45,38500.0,19980.0,51.9,589.0,6725.0,0.09,,,39.0,23442.0,59.0,41.0,15.0,0.0
2023-07-01,,,,,,,,,,,75.0,47.0,,,,,,,,,,,40.0,85.0,24.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,45.0,62.0,,,,,,,,,,,39.0,45.0,69.0,,,,,,,,,,,39.0,23908.0,59.0,40.0,15.0,0.0
2023-07-02,,,,,,,,,,,75.0,56.0,,,,,,,,,,,40.0,85.0,35.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,45.0,76.0,,,,,,,,,,,39.0,45.0,78.0,,,,,,,,,,,39.0,22796.5,60.0,40.0,16.0,0.0
2023-07-03,,,,,,,,,,,75.0,62.0,36.3,7.96,43970.0,25780.0,58.6,1676.0,13665.0,0.12,,,40.0,85.0,53.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,45.0,51.0,35.7,7.83,34430.0,18700.0,54.3,829.0,9320.0,0.09,,,39.0,45.0,51.0,,,,,,,,,,,39.0,23987.5,59.0,40.0,17.0,0.0
2023-07-04,,,,,,,,,,,85.0,64.0,,,,,,,,,,,35.0,85.0,47.0,36.1,7.98,42880.0,21470.0,50.1,1275.0,12745.0,0.1,,,35.0,,,31.5,7.23,127160.0,106390.0,83.7,14059.0,16630.0,0.85,,,,50.0,76.0,,,,,,,,,,,35.0,50.0,71.0,37.5,7.71,31730.0,16600.0,52.3,596.0,6760.0,0.09,,,35.0,24040.5,59.0,40.0,18.0,0.0
2023-07-05,,,,,,,,,,,75.0,72.0,,,,,,,,,,,40.0,85.0,54.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,45.0,42.0,,,,,,,,,,,39.0,45.0,42.0,,,,,,,,,,,39.0,25464.5,58.0,42.0,20.0,0.0
2023-07-06,32.5,4.1,177750.0,128439.8,,8009.897,2235.046,121590.0,99770.0,82.1,85.0,39.0,37.3,7.98,48590.0,29360.0,60.4,1755.0,14020.0,0.13,2.83,0.67,35.0,85.0,37.0,,,,,,,,,2.83,,35.0,,,,,,,,,,,,,,50.0,63.0,35.9,7.88,32030.0,17080.0,53.3,878.0,9315.0,0.09,2.86,0.75,35.0,50.0,63.0,,,,,,,,,2.86,,35.0,24221.0,58.0,41.0,20.0,0.0
2023-07-07,,,,,,,,,,,85.0,82.0,,,,,,,,,,,35.0,90.0,66.0,36.5,8.01,45610.0,23540.0,51.6,1305.0,12585.0,0.1,,,33.0,,,33.0,7.39,101250.0,83570.0,82.5,10703.0,16330.0,0.66,,,,55.0,71.0,,,,,,,,,,,32.0,55.0,71.0,39.1,7.81,39300.0,19230.0,48.9,604.0,6760.0,0.09,,,32.0,26402.0,59.0,41.0,20.0,0.0
2023-07-08,,,,,,,,,,,85.0,68.0,,,,,,,,,,,35.0,90.0,47.0,,,,,,,,,,,33.0,,,,,,,,,,,,,,55.0,57.0,,,,,,,,,,,32.0,55.0,64.0,,,,,,,,,,,32.0,21816.0,59.0,40.0,20.0,0.0
2023-07-09,,,,,,,,,,,90.0,79.0,,,,,,,,,,,33.0,90.0,59.0,,,,,,,,,,,33.0,,,,,,,,,,,,,,0.0,47.0,,,,,,,,,,,,0.0,48.0,,,,,,,,,,,,21907.0,59.0,40.0,21.0,0.0
2023-07-10,,,,,,,,,,,75.0,44.0,37.5,7.93,44600.0,26130.0,58.6,1733.0,14130.0,0.12,,,40.0,85.0,55.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,23.0,15.0,36.8,7.81,31160.0,15230.0,48.9,739.0,9140.0,0.08,,,76.0,17.0,18.0,,,,,,,,,,,102.0,21050.5,59.0,41.0,23.0,0.0
2023-07-11,,,,,,,,,,,80.0,47.0,,,,,,,,,,,38.0,85.0,42.0,38.6,7.74,51730.0,29880.0,57.8,1736.0,12665.0,0.14,,,35.0,,,32.0,4.98,126260.0,108450.0,85.9,18844.0,12150.0,1.55,,,,50.0,45.0,,,,,,,,,,,35.0,50.0,58.0,35.4,7.69,40710.0,20780.0,51.0,533.0,6560.0,0.08,,,35.0,24066.0,59.0,40.0,23.0,0.0
2023-07-12,,,,,,,,,,,85.0,61.0,,,,,,,,,,,35.0,90.0,52.0,,,,,,,,,,,33.0,,,,,,,,,,,,,,50.0,53.0,,,,,,,,,,,35.0,50.0,71.0,,,,,,,,,,,35.0,23733.5,59.0,40.0,23.0,0.0
2023-07-13,31.7,4.3,102780.0,42917.6,,3522.211,866.249,182460.0,160360.0,87.9,85.0,76.0,37.0,8.01,43940.0,25050.0,57.0,1871.0,13475.0,0.14,4.54,0.82,35.0,90.0,71.0,,,,,,,,,4.81,,33.0,,,,,,,,,,,,,,50.0,40.0,34.7,7.85,30530.0,15570.0,51.0,904.0,9425.0,0.1,4.6,0.86,35.0,50.0,53.0,,,,,,,,,4.6,,35.0,24797.5,59.0,40.0,23.0,0.0
2023-07-14,,,,,,,,,,,85.0,63.0,,,,,,,,,,,35.0,90.0,23.0,36.3,7.99,45710.0,23050.0,50.4,1279.0,12795.0,0.1,,,33.0,,,33.0,4.93,172770.0,148240.0,85.8,22046.0,7265.0,3.03,,,,50.0,64.0,,,,,,,,,,,35.0,50.0,76.0,38.4,7.64,36640.0,17970.0,49.0,615.0,6410.0,0.1,,,35.0,24807.5,59.0,40.0,25.0,0.0
2023-07-15,,,,,,,,,,,85.0,69.0,,,,,,,,,,,35.0,90.0,74.0,,,,,,,,,,,33.0,,,,,,,,,,,,,,50.0,62.0,,,,,,,,,,,35.0,50.0,63.0,,,,,,,,,,,35.0,24620.5,59.0,41.0,28.0,0.0
2023-07-16,,,,,,,,,,,85.0,57.0,,,,,,,,,,,35.0,90.0,30.0,,,,,,,,,,,33.0,,,,,,,,,,,,,,50.0,80.0,,,,,,,,,,,35.0,50.0,83.0,,,,,,,,,,,35.0,24260.0,59.0,40.0,25.0,0.0
2023-07-17,,,,,,,,,,,85.0,53.0,39.0,7.94,45650.0,26120.0,57.2,1804.0,14100.0,0.13,,,35.0,90.0,48.0,,,,,,,,,,,33.0,,,,,,,,,,,,,,50.0,59.0,37.7,7.87,28070.0,13650.0,48.6,859.0,8710.0,0.1,,,35.0,50.0,62.0,,,,,,,,,,,35.0,24364.5,61.0,40.0,24.0,0.0
2023-07-18,,,,,,,,,,,90.0,74.0,,,,,,,,,,,33.0,90.0,51.0,38.8,7.76,46440.0,22340.0,48.1,1496.0,12950.0,0.12,,,33.0,,,31.8,6.83,105410.0,84910.0,80.6,15544.0,16860.0,0.92,,,,50.0,59.0,,,,,,,,,,,35.0,50.0,60.0,36.1,7.76,42570.0,17620.0,41.4,679.0,6685.0,0.1,,,35.0,24226.5,60.0,40.0,23.0,0.0
2023-07-19,,,,,,,,,,,85.0,71.0,,,,,,,,,,,35.0,90.0,47.0,,,,,,,,,,,33.0,,,,,,,,,,,,,,50.0,57.0,,,,,,,,,,,35.0,50.0,64.0,,,,,,,,,,,35.0,22797.0,60.0,40.0,23.0,0.0
2023-07-20,31.8,4.3,125268.8,52225.2,,4195.173,238.862,92270.0,66350.0,71.9,90.0,84.0,38.1,8.0,48740.0,28890.0,59.3,1774.0,13875.0,0.13,1.99,0.43,33.0,90.0,57.0,,,,,,,,,1.99,,33.0,,,,,,,,,,,,,,50.0,46.0,35.1,7.88,31750.0,16740.0,52.7,994.0,8925.0,0.11,1.9,0.56,35.0,50.0,60.0,,,,,,,,,1.9,,35.0,23442.0,60.0,40.0,23.0,0.0
2023-07-21,,,,,,,,,,,90.0,75.0,,,,,,,,,,,33.0,90.0,44.0,36.8,8.02,51710.0,28870.0,55.8,1616.0,12885.0,0.13,,,33.0,,,32.6,7.72,81830.0,65930.0,80.6,12154.0,18270.0,0.67,,,,55.0,62.0,,,,,,,,,,,32.0,55.0,79.0,37.3,7.55,38360.0,18410.0,48.0,634.0,6215.0,0.1,,,32.0,19831.5,61.0,39.0,18.0,0.0
2023-07-22,,,,,,,,,,,85.0,75.0,,,,,,,,,,,35.0,85.0,54.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,54.0,,,,,,,,,,,35.0,50.0,70.0,,,,,,,,,,,35.0,23702.5,60.0,39.0,19.0,0.0
2023-07-23,,,,,,,,,,,85.0,63.0,,,,,,,,,,,35.0,85.0,38.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,52.0,,,,,,,,,,,35.0,50.0,67.0,,,,,,,,,,,35.0,22976.0,60.0,39.0,19.0,0.0
2023-07-24,,,,,,,,,,,85.0,72.0,37.3,7.93,51490.0,30380.0,59.0,1763.0,14245.0,0.12,,,35.0,90.0,51.0,,,,,,,,,,,33.0,,,,,,,,,,,,,,55.0,37.0,37.5,7.77,33410.0,17700.0,53.0,908.0,8755.0,0.1,,,32.0,55.0,41.0,,,,,,,,,,,32.0,23677.0,60.0,39.0,20.0,0.0
2023-07-25,,,,,,,,,,,85.0,71.0,,,,,,,,,,,35.0,95.0,59.0,39.3,7.74,47420.0,23760.0,50.1,1328.0,12690.0,0.1,,,32.0,,,32.7,6.88,94850.0,77360.0,81.6,10905.0,16065.0,0.68,,,,55.0,69.0,,,,,,,,,,,32.0,55.0,70.0,36.9,7.66,31600.0,14750.0,46.7,660.0,6355.0,0.1,,,32.0,23141.0,60.0,40.0,20.0,0.0
2023-07-26,,,,,,,,,,,85.0,82.0,,,,,,,,,,,35.0,95.0,71.0,,,,,,,,,,,32.0,,,,,,,,,,,,,,55.0,64.0,,,,,,,,,,,32.0,55.0,73.0,,,,,,,,,,,32.0,25107.5,59.0,41.0,20.0,0.0
2023-07-27,30.2,4.2,68053.3,36985.1,,3277.576,839.08,166860.0,145660.0,87.3,85.0,86.0,35.7,8.04,48660.0,29030.0,59.7,1601.0,13975.0,0.11,4.13,0.78,35.0,95.0,47.0,,,,,,,,,4.61,,32.0,,,,,,,,,,,,,,55.0,65.0,38.8,7.85,29930.0,15220.0,50.9,1039.0,8710.0,0.12,4.6,0.85,32.0,55.0,73.0,,,,,,,,,4.6,,32.0,25371.0,60.0,41.0,18.0,0.0
2023-07-28,,,,,,,,,,,85.0,108.0,,,,,,,,,,,35.0,95.0,87.0,37.9,7.95,49500.0,26740.0,54.0,1403.0,12445.0,0.11,,,32.0,,,32.0,7.2,104440.0,89180.0,85.4,15949.0,15945.0,1.0,,,,55.0,62.0,,,,,,,,,,,32.0,55.0,71.0,36.4,7.62,34170.0,16180.0,47.4,649.0,6405.0,0.1,,,32.0,26929.0,59.0,40.0,19.0,0.0
2023-07-29,,,,,,,,,,,85.0,83.0,,,,,,,,,,,35.0,95.0,54.0,,,,,,,,,,,32.0,,,,,,,,,,,,,,55.0,61.0,,,,,,,,,,,32.0,55.0,69.0,,,,,,,,,,,32.0,28256.0,59.0,40.0,19.0,0.0
2023-07-30,,,,,,,,,,,65.0,39.0,,,,,,,,,,,46.0,70.0,36.0,,,,,,,,,,,43.0,,,,,,,,,,,,,,35.0,67.0,,,,,,,,,,,50.0,35.0,76.0,,,,,,,,,,,50.0,23382.5,60.0,40.0,22.0,0.0
2023-07-31,,,,,,,,,,,80.0,51.0,40.7,7.79,46320.0,27700.0,59.8,1313.0,13410.0,0.1,,,38.0,85.0,29.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,40.0,42.1,7.79,32440.0,17490.0,53.9,945.0,8585.0,0.11,,,35.0,50.0,42.0,,,,,,,,,,,35.0,23880.0,60.0,40.0,22.0,0.0
2023-08-01,,,,,,,,,,,80.0,77.0,,,,,,,,,,,38.0,85.0,58.0,38.1,7.97,45040.0,23300.0,51.7,1350.0,12765.0,0.11,,,35.0,,,32.2,7.16,107530.0,88220.0,82.0,14299.0,14165.0,1.01,,,,50.0,87.0,,,,,,,,,,,35.0,50.0,89.0,40.4,7.67,32450.0,15260.0,47.0,536.0,6045.0,0.09,,,35.0,25743.0,59.0,40.0,21.0,0.0
2023-08-02,,,,,,,,,,,80.0,58.0,,,,,,,,,,,38.0,85.0,47.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,72.0,,,,,,,,,,,35.0,50.0,72.0,,,,,,,,,,,35.0,24295.5,59.0,40.0,18.0,0.0
2023-08-03,34.8,4.4,88500.0,49027.9,,4085.033,733.568,154130.0,136990.0,88.9,80.0,65.0,37.2,8.1,44010.0,25450.0,57.8,1609.0,13700.0,0.12,3.65,0.83,38.0,85.0,25.0,,,,,,,,,3.88,,35.0,,,,,,,,,,,,,,50.0,69.0,40.5,7.78,33540.0,19750.0,58.9,1091.0,8810.0,0.12,3.93,0.82,35.0,50.0,70.0,,,,,,,,,3.93,,35.0,22767.0,58.0,40.0,18.0,0.0
2023-08-04,,,,,,,,,,,80.0,101.0,,,,,,,,,,,38.0,85.0,68.0,38.5,7.96,51110.0,28670.0,56.1,1399.0,12905.0,0.11,,,35.0,,,,,,,,,,,,,,50.0,68.0,,,,,,,,,,,35.0,50.0,68.0,37.4,7.71,41690.0,19590.0,47.0,743.0,6605.0,0.11,,,35.0,23766.5,59.0,41.0,15.0,0.0
2023-08-05,,,,,,,,,,,80.0,47.0,,,,,,,,,,,38.0,85.0,29.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,62.0,,,,,,,,,,,35.0,50.0,63.0,,,,,,,,,,,35.0,25159.5,59.0,41.0,19.0,0.0
2023-08-06,,,,,,,,,,,80.0,59.0,,,,,,,,,,,38.0,85.0,49.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,69.0,,,,,,,,,,,35.0,50.0,69.0,,,,,,,,,,,35.0,22838.0,59.0,41.0,21.0,0.0
2023-08-07,,,,,,,,,,,75.0,102.0,37.8,8.06,45390.0,26580.0,58.6,1669.0,13485.0,0.12,,,40.0,85.0,52.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,75.0,40.1,7.92,33140.0,18880.0,57.0,911.0,8800.0,0.1,,,35.0,50.0,76.0,,,,,,,,,,,35.0,23630.5,60.0,40.0,21.0,0.0
2023-08-08,,,,,,,,,,,80.0,63.0,,,,,,,,,,,38.0,85.0,24.0,36.8,7.67,44440.0,24350.0,54.8,1448.0,12915.0,0.11,,,35.0,,,,,,,,,,,,,,50.0,81.0,,,,,,,,,,,35.0,50.0,83.0,38.2,8.0,40370.0,19160.0,47.5,851.0,5915.0,0.14,,,35.0,24331.5,59.0,40.0,25.0,0.0
2023-08-09,,,,,,,,,,,70.0,98.0,,,,,,,,,,,43.0,80.0,64.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,50.0,53.0,,,,,,,,,,,35.0,50.0,53.0,,,,,,,,,,,35.0,24151.0,59.0,41.0,26.0,0.0
2023-08-10,33.2,4.4,115020.0,70669.0,,4829.627,1344.436,184290.0,159990.0,86.8,70.0,44.0,40.7,8.02,46610.0,27280.0,58.5,1620.0,14180.0,0.11,3.73,0.79,43.0,80.0,24.0,,,,,,,,,4.27,,38.0,,,,,,,,,,,,,,50.0,65.0,39.1,7.83,31180.0,16840.0,54.0,1193.0,9010.0,0.13,4.59,0.82,35.0,50.0,65.0,,,,,,,,,4.59,,35.0,22934.0,59.0,41.0,21.0,0.0
2023-08-11,,,,,,,,,,,70.0,66.0,,,,,,,,,,,43.0,80.0,35.0,36.8,8.03,23675.0,13050.0,55.1,1444.0,13110.0,0.11,,,38.0,,,,,,,,,,,,,,50.0,72.0,,,,,,,,,,,35.0,50.0,73.0,39.9,7.63,18690.0,9270.0,49.6,821.0,6690.0,0.12,,,35.0,22833.5,60.0,40.0,20.0,0.0
2023-08-12,,,,,,,,,,,75.0,96.0,,,,,,,,,,,40.0,85.0,43.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,63.0,,,,,,,,,,,35.0,50.0,64.0,,,,,,,,,,,35.0,23383.5,60.0,40.0,19.0,0.0
2023-08-13,,,,,,,,,,,75.0,51.0,,,,,,,,,,,40.0,85.0,25.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,58.0,,,,,,,,,,,35.0,50.0,79.0,,,,,,,,,,,35.0,22818.5,60.0,40.0,20.0,0.0
2023-08-14,,,,,,,,,,,70.0,58.0,38.1,8.03,44750.0,26250.0,58.7,2003.0,13590.0,0.15,,,43.0,80.0,31.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,50.0,46.0,40.9,7.93,32730.0,18570.0,56.7,1211.0,9105.0,0.13,,,35.0,50.0,52.0,,,,,,,,,,,35.0,25477.5,60.0,40.0,21.0,0.0
2023-08-15,,,,,,,,,,,70.0,51.0,,,,,,,,,,,43.0,80.0,20.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,50.0,71.0,,,,,,,,,,,35.0,50.0,74.0,,,,,,,,,,,35.0,22013.0,60.0,40.0,20.0,0.0
2023-08-16,,,,,,,,,,,70.0,53.0,,,,,,,,,,,43.0,80.0,44.0,37.7,7.99,45870.0,25380.0,55.3,1399.0,13035.0,0.11,,,38.0,,,,,,,,,,,,,,50.0,71.0,,,,,,,,,,,35.0,50.0,74.0,38.9,7.61,37800.0,19430.0,51.4,690.0,6740.0,0.1,,,35.0,25299.0,61.0,40.0,18.0,0.0
2023-08-17,33.5,4.5,106916.7,55828.7,,3805.683,935.387,191370.0,170740.0,89.2,75.0,104.0,41.1,8.05,40560.0,23880.0,58.9,1575.0,14090.0,0.11,4.27,0.83,40.0,85.0,53.0,,,,,,,,,4.84,,35.0,,,,,,,,,,,,,,50.0,51.0,39.4,7.8,26600.0,15220.0,57.2,803.0,9310.0,0.09,4.9,0.84,35.0,50.0,55.0,,,,,,,,,4.9,,35.0,26461.0,60.0,40.0,18.0,0.0
2023-08-18,,,,,,,,,,,75.0,73.0,,,,,,,,,,,40.0,85.0,39.0,37.0,8.03,50380.0,29260.0,58.1,1283.0,12735.0,0.1,,,35.0,,,,,,,,,,,,,,50.0,60.0,,,,,,,,,,,35.0,50.0,62.0,38.5,7.66,45460.0,25120.0,55.3,746.0,6940.0,0.11,,,35.0,26187.5,60.0,40.0,18.0,0.0
2023-08-19,,,,,,,,,,,70.0,54.0,,,,,,,,,,,43.0,85.0,40.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,45.0,59.0,,,,,,,,,,,39.0,45.0,61.0,,,,,,,,,,,39.0,27658.0,60.0,40.0,21.0,0.0
2023-08-20,,,,,,,,,,,70.0,56.0,,,,,,,,,,,43.0,80.0,26.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,40.0,49.0,,,,,,,,,,,44.0,40.0,54.0,,,,,,,,,,,44.0,27170.5,61.0,39.0,19.0,0.0
2023-08-21,,,,,,,,,,,75.0,56.0,38.1,7.97,44340.0,26710.0,60.2,1616.0,13775.0,0.12,,,40.0,85.0,45.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,50.0,20.0,39.3,7.77,35620.0,20660.0,58.0,1391.0,8675.0,0.16,,,35.0,50.0,21.0,,,,,,,,,,,35.0,28953.5,62.0,39.0,19.0,0.0
2023-08-22,,,,,,,,,,,70.0,68.0,,,,,,,,,,,43.0,80.0,42.0,39.8,7.91,40690.0,24930.0,61.3,2119.0,12050.0,0.18,,,38.0,,,,,,,,,,,,,,45.0,38.0,,,,,,,,,,,39.0,45.0,53.0,38.7,7.61,61320.0,29330.0,47.8,709.0,6440.0,0.11,,,39.0,29147.0,61.0,39.0,19.0,0.0
2023-08-23,,,,,,,,,,,75.0,111.0,,,,,,,,,,,40.0,85.0,32.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,40.0,2.0,,,,,,,,,,,44.0,40.0,38.0,,,,,,,,,,,44.0,28302.0,61.0,39.0,20.0,0.0
2023-08-24,34.1,4.5,17556.0,3603.9,,237.63,56.732,28440.0,24400.0,85.8,70.0,95.0,41.7,8.07,48970.0,28930.0,59.1,1703.0,13060.0,0.13,0.57,0.76,43.0,80.0,42.0,,,,,,,,,0.65,,38.0,,,,,,,,,,,,,,40.0,11.0,39.6,7.88,35820.0,20260.0,56.6,1286.0,8825.0,0.15,0.56,0.78,44.0,40.0,27.0,,,,,,,,,0.56,,44.0,29445.0,61.0,39.0,21.0,0.0
2023-08-25,,,,,,,,,,,75.0,58.0,,,,,,,,,,,40.0,85.0,26.0,39.2,8.08,48210.0,27090.0,56.2,1545.0,12560.0,0.12,,,35.0,,,,,,,,,,,,,,40.0,34.0,,,,,,,,,,,44.0,40.0,49.0,43.1,7.73,42210.0,21450.0,50.8,716.0,6540.0,0.11,,,44.0,26052.5,61.0,39.0,21.0,0.0
2023-08-26,,,,,,,,,,,70.0,62.0,,,,,,,,,,,43.0,80.0,33.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,35.0,55.0,,,,,,,,,,,50.0,35.0,55.0,,,,,,,,,,,50.0,22968.5,61.0,39.0,21.0,0.0
2023-08-27,,,,,,,,,,,65.0,56.0,,,,,,,,,,,46.0,75.0,45.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,30.0,37.0,,,,,,,,,,,58.0,30.0,39.0,,,,,,,,,,,58.0,22160.0,61.0,39.0,18.0,0.0
2023-08-28,,,,,,,,,,,75.0,59.0,38.3,8.15,47800.0,27720.0,58.0,1789.0,14320.0,0.12,,,40.0,85.0,12.0,,,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,19.0,38.7,7.99,35530.0,21190.0,59.6,1166.0,9295.0,0.13,,,50.0,35.0,25.0,,,,,,,,,,,50.0,21966.5,61.0,39.0,17.0,0.0
2023-08-29,,,,,,,,,,,75.0,96.0,,,,,,,,,,,40.0,80.0,76.0,40.1,7.92,48280.0,24510.0,50.8,1481.0,12565.0,0.12,,,38.0,,,,,,,,,,,,,,35.0,33.0,,,,,,,,,,,50.0,35.0,62.0,3.9,7.62,42080.0,19280.0,45.8,720.0,7065.0,0.1,,,50.0,25078.5,60.0,40.0,19.0,0.0
2023-08-30,,,,,,,,,,,75.0,60.0,,,,,,,,,,,40.0,80.0,16.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,35.0,44.0,,,,,,,,,,,50.0,35.0,38.0,,,,,,,,,,,50.0,26349.5,61.0,39.0,18.0,0.0
2023-08-31,31.5,4.4,91250.0,72783.6,,4215.531,971.56,159080.0,143220.0,90.0,75.0,49.0,37.0,8.1,50330.0,30820.0,61.2,1916.0,14415.0,0.13,3.58,0.82,40.0,80.0,51.0,,,,,,,,,3.82,,38.0,,,,,,,,,,,,,,35.0,34.0,39.1,7.89,38070.0,22790.0,59.9,1316.0,9940.0,0.13,2.88,0.83,50.0,35.0,30.0,,,,,,,,,2.88,,50.0,23839.0,61.0,39.0,17.0,0.0
2023-09-01,,,,,,,,,,,75.0,81.0,,,,,,,,,,,40.0,80.0,52.0,39.7,7.99,52460.0,30140.0,57.5,1358.0,12830.0,0.11,,,38.0,,,,,,,,,,,,,,35.0,54.0,,,,,,,,,,,50.0,35.0,52.0,39.4,7.65,46970.0,23070.0,49.1,709.0,6635.0,0.11,,,50.0,24520.0,61.0,39.0,17.0,0.0
